rank,song,artist,year,song_id,word,sentiment_afinn,sentiment_bing,sentiment_nrc
39,gangsta lean,drs,1994,2739,alive,1,NA,joy
39,gangsta lean,drs,1994,2739,alive,1,NA,positive
39,gangsta lean,drs,1994,2739,alive,1,NA,trust
46,100 pure love,crystal waters,1994,2746,alive,1,NA,anticipation
46,100 pure love,crystal waters,1994,2746,alive,1,NA,joy
46,100 pure love,crystal waters,1994,2746,alive,1,NA,positive
46,100 pure love,crystal waters,1994,2746,alive,1,NA,trust
58,understanding,xscape,1994,2758,alive,1,NA,anticipation
58,understanding,xscape,1994,2758,alive,1,NA,joy
58,understanding,xscape,1994,2758,alive,1,NA,positive
58,understanding,xscape,1994,2758,alive,1,NA,trust
58,understanding,xscape,1994,2758,alive,1,NA,anticipation
58,understanding,xscape,1994,2758,alive,1,NA,joy
58,understanding,xscape,1994,2758,alive,1,NA,positive
58,understanding,xscape,1994,2758,alive,1,NA,trust
58,understanding,xscape,1994,2758,alive,1,NA,anticipation
58,understanding,xscape,1994,2758,alive,1,NA,joy
58,understanding,xscape,1994,2758,alive,1,NA,positive
58,understanding,xscape,1994,2758,alive,1,NA,trust
51,dear mama,2pac,1995,2847,alive,1,NA,anticipation
51,dear mama,2pac,1995,2847,alive,1,NA,joy
51,dear mama,2pac,1995,2847,alive,1,NA,positive
51,dear mama,2pac,1995,2847,alive,1,NA,trust
58,i wish,skeelo,1995,2853,alive,1,NA,anticipation
58,i wish,skeelo,1995,2853,alive,1,NA,joy
58,i wish,skeelo,1995,2853,alive,1,NA,positive
58,i wish,skeelo,1995,2853,alive,1,NA,trust
81,hold me thrill me kiss me kill me,u2,1995,2876,alive,1,NA,anticipation
81,hold me thrill me kiss me kill me,u2,1995,2876,alive,1,NA,joy
81,hold me thrill me kiss me kill me,u2,1995,2876,alive,1,NA,positive
81,hold me thrill me kiss me kill me,u2,1995,2876,alive,1,NA,trust
82,100 pure love,crystal waters,1995,2877,alive,1,NA,anticipation
82,100 pure love,crystal waters,1995,2877,alive,1,NA,joy
82,100 pure love,crystal waters,1995,2877,alive,1,NA,positive
82,100 pure love,crystal waters,1995,2877,alive,1,NA,trust
2,one sweet day,mariah carey and boyz ii men,1996,2895,alive,1,NA,anticipation
2,one sweet day,mariah carey and boyz ii men,1996,2895,alive,1,NA,joy
2,one sweet day,mariah carey and boyz ii men,1996,2895,alive,1,NA,positive
2,one sweet day,mariah carey and boyz ii men,1996,2895,alive,1,NA,trust
20,hey lover,ll cool j,1996,2909,alive,1,NA,anticipation
20,hey lover,ll cool j,1996,2909,alive,1,NA,joy
20,hey lover,ll cool j,1996,2909,alive,1,NA,positive
20,hey lover,ll cool j,1996,2909,alive,1,NA,trust
51,youll see,madonna,1996,2937,alive,1,NA,anticipation
51,youll see,madonna,1996,2937,alive,1,NA,joy
51,youll see,madonna,1996,2937,alive,1,NA,positive
51,youll see,madonna,1996,2937,alive,1,NA,trust
51,youll see,madonna,1996,2937,alive,1,NA,anticipation
51,youll see,madonna,1996,2937,alive,1,NA,joy
51,youll see,madonna,1996,2937,alive,1,NA,positive
51,youll see,madonna,1996,2937,alive,1,NA,trust
15,bitch,meredith brooks,1997,2996,alive,1,NA,anticipation
15,bitch,meredith brooks,1997,2996,alive,1,NA,joy
15,bitch,meredith brooks,1997,2996,alive,1,NA,positive
15,bitch,meredith brooks,1997,2996,alive,1,NA,trust
17,semicharmed life,third eye blind,1997,2998,alive,1,NA,anticipation
17,semicharmed life,third eye blind,1997,2998,alive,1,NA,joy
17,semicharmed life,third eye blind,1997,2998,alive,1,NA,positive
17,semicharmed life,third eye blind,1997,2998,alive,1,NA,trust
41,ooh aah just a little bit,gina g,1997,3021,alive,1,NA,anticipation
41,ooh aah just a little bit,gina g,1997,3021,alive,1,NA,joy
41,ooh aah just a little bit,gina g,1997,3021,alive,1,NA,positive
41,ooh aah just a little bit,gina g,1997,3021,alive,1,NA,trust
45,invisible man,98 degrees,1997,3025,alive,1,NA,anticipation
45,invisible man,98 degrees,1997,3025,alive,1,NA,joy
45,invisible man,98 degrees,1997,3025,alive,1,NA,positive
45,invisible man,98 degrees,1997,3025,alive,1,NA,trust
45,invisible man,98 degrees,1997,3025,alive,1,NA,anticipation
45,invisible man,98 degrees,1997,3025,alive,1,NA,joy
45,invisible man,98 degrees,1997,3025,alive,1,NA,positive
45,invisible man,98 degrees,1997,3025,alive,1,NA,trust
45,invisible man,98 degrees,1997,3025,alive,1,NA,anticipation
45,invisible man,98 degrees,1997,3025,alive,1,NA,joy
45,invisible man,98 degrees,1997,3025,alive,1,NA,positive
45,invisible man,98 degrees,1997,3025,alive,1,NA,trust
45,invisible man,98 degrees,1997,3025,alive,1,NA,anticipation
45,invisible man,98 degrees,1997,3025,alive,1,NA,joy
45,invisible man,98 degrees,1997,3025,alive,1,NA,positive
45,invisible man,98 degrees,1997,3025,alive,1,NA,trust
88,someone,swv and puff daddy,1997,3065,alive,1,NA,anticipation
88,someone,swv and puff daddy,1997,3065,alive,1,NA,joy
88,someone,swv and puff daddy,1997,3065,alive,1,NA,positive
88,someone,swv and puff daddy,1997,3065,alive,1,NA,trust
99,you must love me,madonna,1997,3074,alive,1,NA,anticipation
99,you must love me,madonna,1997,3074,alive,1,NA,joy
99,you must love me,madonna,1997,3074,alive,1,NA,positive
99,you must love me,madonna,1997,3074,alive,1,NA,trust
10,i dont want to wait,paula cole,1998,3084,alive,1,NA,anticipation
10,i dont want to wait,paula cole,1998,3084,alive,1,NA,joy
10,i dont want to wait,paula cole,1998,3084,alive,1,NA,positive
10,i dont want to wait,paula cole,1998,3084,alive,1,NA,trust
10,i dont want to wait,paula cole,1998,3084,alive,1,NA,anticipation
10,i dont want to wait,paula cole,1998,3084,alive,1,NA,joy
10,i dont want to wait,paula cole,1998,3084,alive,1,NA,positive
10,i dont want to wait,paula cole,1998,3084,alive,1,NA,trust
12,no no no,destinys child,1998,3086,alive,1,NA,anticipation
12,no no no,destinys child,1998,3086,alive,1,NA,joy
12,no no no,destinys child,1998,3086,alive,1,NA,positive
12,no no no,destinys child,1998,3086,alive,1,NA,trust
57,semicharmed life,third eye blind,1998,3127,alive,1,NA,anticipation
57,semicharmed life,third eye blind,1998,3127,alive,1,NA,joy
57,semicharmed life,third eye blind,1998,3127,alive,1,NA,positive
57,semicharmed life,third eye blind,1998,3127,alive,1,NA,trust
74,ill be,edwin mccain,1998,3144,alive,1,NA,anticipation
74,ill be,edwin mccain,1998,3144,alive,1,NA,joy
74,ill be,edwin mccain,1998,3144,alive,1,NA,positive
74,ill be,edwin mccain,1998,3144,alive,1,NA,trust
80,dangerous,busta rhymes,1998,3150,alive,1,NA,anticipation
80,dangerous,busta rhymes,1998,3150,alive,1,NA,joy
80,dangerous,busta rhymes,1998,3150,alive,1,NA,positive
80,dangerous,busta rhymes,1998,3150,alive,1,NA,trust
92,stay the same,joey mcintyre,1999,3259,alive,1,NA,anticipation
92,stay the same,joey mcintyre,1999,3259,alive,1,NA,joy
92,stay the same,joey mcintyre,1999,3259,alive,1,NA,positive
92,stay the same,joey mcintyre,1999,3259,alive,1,NA,trust
62,the humpty dance,digital underground,1990,2383,allow,1,NA,NA
62,the humpty dance,digital underground,1990,2383,allow,1,NA,NA
74,too many walls,cathy dennis,1991,2488,allow,1,NA,NA
26,dont let the sun go down on me,george michael and elton john,1992,2538,allow,1,NA,NA
26,dont let the sun go down on me,george michael and elton john,1992,2538,allow,1,NA,NA
26,dont let the sun go down on me,george michael and elton john,1992,2538,allow,1,NA,NA
19,the most beautiful girl in the world,prince,1994,2721,allow,1,NA,NA
19,the most beautiful girl in the world,prince,1994,2721,allow,1,NA,NA
47,big poppa,the notorious big,1995,2843,allow,1,NA,NA
18,its all coming back to me now,celine dion,1996,2907,allow,1,NA,NA
18,its all coming back to me now,celine dion,1996,2907,allow,1,NA,NA
50,its all coming back to me now,celine dion,1997,3029,allow,1,NA,NA
50,its all coming back to me now,celine dion,1997,3029,allow,1,NA,NA
2,the boy is mine,brandy and monica,1998,3077,allow,1,NA,NA
2,it must have been love,roxette,1990,2324,alone,-2,NA,NA
2,it must have been love,roxette,1990,2324,alone,-2,NA,NA
6,vision of love,mariah carey,1990,2328,alone,-2,NA,NA
25,if wishes came true,sweet sensation,1990,2347,alone,-2,NA,NA
27,cant live without your love and affection,nelson,1990,2349,alone,-2,NA,NA
27,cant live without your love and affection,nelson,1990,2349,alone,-2,NA,NA
30,two to make it right,seduction,1990,2352,alone,-2,NA,NA
30,two to make it right,seduction,1990,2352,alone,-2,NA,NA
41,everything,jody watley,1990,2362,alone,-2,NA,NA
57,just between you and me,lou gramm,1990,2378,alone,-2,NA,NA
57,just between you and me,lou gramm,1990,2378,alone,-2,NA,NA
57,just between you and me,lou gramm,1990,2378,alone,-2,NA,NA
59,black cat,janet jackson,1990,2380,alone,-2,NA,NA
69,girls nite out,tyler collins,1990,2390,alone,-2,NA,NA
74,here we are,gloria estefan,1990,2395,alone,-2,NA,NA
76,love takes time,mariah carey,1990,2397,alone,-2,NA,NA
83,whip appeal,babyface,1990,2404,alone,-2,NA,NA
89,make you sweat,keith sweat,1990,2408,alone,-2,NA,NA
91,what it takes,aerosmith,1990,2410,alone,-2,NA,NA
92,forever,kiss,1990,2411,alone,-2,NA,NA
93,jerk out,the time,1990,2412,alone,-2,NA,NA
93,jerk out,the time,1990,2412,alone,-2,NA,NA
95,whole wide world,ame lorain,1990,2414,alone,-2,NA,NA
99,mentirosa,mellow man ace,1990,2418,alone,-2,NA,NA
2,i wanna sex you up,color me badd,1991,2420,alone,-2,NA,NA
8,i like the way the kissing game,hifive,1991,2426,alone,-2,NA,NA
13,someday,mariah carey,1991,2431,alone,-2,NA,NA
24,romantic,karyn white,1991,2442,alone,-2,NA,NA
34,coming out of the dark,gloria estefan,1991,2452,alone,-2,NA,NA
44,fading like a flower every time you leave,roxette,1991,2461,alone,-2,NA,NA
45,this house,tracie spencer,1991,2462,alone,-2,NA,NA
69,love takes time,mariah carey,1991,2483,alone,-2,NA,NA
74,too many walls,cathy dennis,1991,2488,alone,-2,NA,NA
74,too many walls,cathy dennis,1991,2488,alone,-2,NA,NA
97,miles away,winger,1991,2510,alone,-2,NA,NA
8,under the bridge,red hot chili peppers,1992,2520,alone,-2,NA,NA
10,just another day,jon secada,1992,2522,alone,-2,NA,NA
11,i love your smile,shanice,1992,2523,alone,-2,NA,NA
12,to be with you,mr big,1992,2524,alone,-2,NA,NA
17,november rain,guns n roses,1992,2529,alone,-2,NA,NA
17,november rain,guns n roses,1992,2529,alone,-2,NA,NA
22,sometimes love just aint enough,patty smyth,1992,2534,alone,-2,NA,NA
40,tennessee,arrested development,1992,2552,alone,-2,NA,NA
42,make it happen,mariah carey,1992,2554,alone,-2,NA,NA
45,stay,shakespears sister,1992,2557,alone,-2,NA,NA
48,breakin my heart pretty brown eyes,mint condition,1992,2559,alone,-2,NA,NA
56,hazard,richard marx,1992,2566,alone,-2,NA,NA
73,blowing kisses in the wind,paula abdul,1992,2582,alone,-2,NA,NA
77,missing you now,michael bolton,1992,2585,alone,-2,NA,NA
77,missing you now,michael bolton,1992,2585,alone,-2,NA,NA
89,thinkin back,color me badd,1992,2597,alone,-2,NA,NA
23,ill never get over you getting over me,expose,1993,2630,alone,-2,NA,NA
54,one last cry,brian mcknight,1993,2661,alone,-2,NA,NA
54,one last cry,brian mcknight,1993,2661,alone,-2,NA,NA
55,just kickin it,xscape,1993,2662,alone,-2,NA,NA
56,i get around,2pac,1993,2663,alone,-2,NA,NA
57,bed of roses,bon jovi,1993,2664,alone,-2,NA,NA
74,again,janet jackson,1993,2680,alone,-2,NA,NA
5,hero,mariah carey,1994,2709,alone,-2,NA,NA
12,again,janet jackson,1994,2716,alone,-2,NA,NA
25,now and forever,richard marx,1994,2727,alone,-2,NA,NA
40,because the night,10000 maniacs,1994,2740,alone,-2,NA,NA
45,im ready,tevin campbell,1994,2745,alone,-2,NA,NA
47,anytime you need a friend,mariah carey,1994,2747,alone,-2,NA,NA
47,anytime you need a friend,mariah carey,1994,2747,alone,-2,NA,NA
47,anytime you need a friend,mariah carey,1994,2747,alone,-2,NA,NA
47,anytime you need a friend,mariah carey,1994,2747,alone,-2,NA,NA
47,anytime you need a friend,mariah carey,1994,2747,alone,-2,NA,NA
48,because of love,janet jackson,1994,2748,alone,-2,NA,NA
48,because of love,janet jackson,1994,2748,alone,-2,NA,NA
54,streets of philadelphia,bruce springsteen,1994,2754,alone,-2,NA,NA
61,keep ya head up,2pac,1994,2761,alone,-2,NA,NA
69,just kickin it,xscape,1994,2768,alone,-2,NA,NA
71,rock and roll dreams come through,meat loaf,1994,2770,alone,-2,NA,NA
71,rock and roll dreams come through,meat loaf,1994,2770,alone,-2,NA,NA
77,mary janes last dance,tom petty and the heartbreakers,1994,2775,alone,-2,NA,NA
94,love sneakin up on you,bonnie raitt,1994,2792,alone,-2,NA,NA
4,kiss from a rose,seal,1995,2802,alone,-2,NA,NA
5,on bended knee,boyz ii men,1995,2803,alone,-2,NA,NA
9,dont take it personal just one of dem days,monica,1995,2807,alone,-2,NA,NA
9,dont take it personal just one of dem days,monica,1995,2807,alone,-2,NA,NA
9,dont take it personal just one of dem days,monica,1995,2807,alone,-2,NA,NA
9,dont take it personal just one of dem days,monica,1995,2807,alone,-2,NA,NA
9,dont take it personal just one of dem days,monica,1995,2807,alone,-2,NA,NA
9,dont take it personal just one of dem days,monica,1995,2807,alone,-2,NA,NA
21,you are not alone,michael jackson,1995,2818,alone,-2,NA,NA
21,you are not alone,michael jackson,1995,2818,alone,-2,NA,NA
21,you are not alone,michael jackson,1995,2818,alone,-2,NA,NA
21,you are not alone,michael jackson,1995,2818,alone,-2,NA,NA
21,you are not alone,michael jackson,1995,2818,alone,-2,NA,NA
21,you are not alone,michael jackson,1995,2818,alone,-2,NA,NA
21,you are not alone,michael jackson,1995,2818,alone,-2,NA,NA
21,you are not alone,michael jackson,1995,2818,alone,-2,NA,NA
21,you are not alone,michael jackson,1995,2818,alone,-2,NA,NA
21,you are not alone,michael jackson,1995,2818,alone,-2,NA,NA
21,you are not alone,michael jackson,1995,2818,alone,-2,NA,NA
21,you are not alone,michael jackson,1995,2818,alone,-2,NA,NA
21,you are not alone,michael jackson,1995,2818,alone,-2,NA,NA
21,you are not alone,michael jackson,1995,2818,alone,-2,NA,NA
21,you are not alone,michael jackson,1995,2818,alone,-2,NA,NA
21,you are not alone,michael jackson,1995,2818,alone,-2,NA,NA
21,you are not alone,michael jackson,1995,2818,alone,-2,NA,NA
21,you are not alone,michael jackson,1995,2818,alone,-2,NA,NA
21,you are not alone,michael jackson,1995,2818,alone,-2,NA,NA
21,you are not alone,michael jackson,1995,2818,alone,-2,NA,NA
21,you are not alone,michael jackson,1995,2818,alone,-2,NA,NA
21,you are not alone,michael jackson,1995,2818,alone,-2,NA,NA
21,you are not alone,michael jackson,1995,2818,alone,-2,NA,NA
21,you are not alone,michael jackson,1995,2818,alone,-2,NA,NA
21,you are not alone,michael jackson,1995,2818,alone,-2,NA,NA
26,let her cry,hootie  the blowfish,1995,2823,alone,-2,NA,NA
26,let her cry,hootie  the blowfish,1995,2823,alone,-2,NA,NA
30,strong enough,sheryl crow,1995,2827,alone,-2,NA,NA
37,baby,brandy,1995,2834,alone,-2,NA,NA
51,dear mama,2pac,1995,2847,alone,-2,NA,NA
51,dear mama,2pac,1995,2847,alone,-2,NA,NA
61,you dont know how it feels,tom petty,1995,2856,alone,-2,NA,NA
66,cant you see,total featuring the notorious big,1995,2861,alone,-2,NA,NA
96,i miss you,n ii u,1995,2889,alone,-2,NA,NA
10,twisted,keith sweat,1996,2901,alone,-2,NA,NA
11,cmon n ride it the train,quad city djs,1996,2902,alone,-2,NA,NA
18,its all coming back to me now,celine dion,1996,2907,alone,-2,NA,NA
30,one of us,joan osborne,1996,2918,alone,-2,NA,NA
30,one of us,joan osborne,1996,2918,alone,-2,NA,NA
41,the world i know,collective soul,1996,2928,alone,-2,NA,NA
41,the world i know,collective soul,1996,2928,alone,-2,NA,NA
43,anything,3t,1996,2930,alone,-2,NA,NA
48,count on me,whitney houston featuring cece winans,1996,2934,alone,-2,NA,NA
50,time,hootie  the blowfish,1996,2936,alone,-2,NA,NA
54,the earth the sun the rain,color me badd,1996,2940,alone,-2,NA,NA
69,if your girl only knew,aaliyah,1996,2953,alone,-2,NA,NA
69,if your girl only knew,aaliyah,1996,2953,alone,-2,NA,NA
69,if your girl only knew,aaliyah,1996,2953,alone,-2,NA,NA
69,if your girl only knew,aaliyah,1996,2953,alone,-2,NA,NA
69,if your girl only knew,aaliyah,1996,2953,alone,-2,NA,NA
69,if your girl only knew,aaliyah,1996,2953,alone,-2,NA,NA
69,if your girl only knew,aaliyah,1996,2953,alone,-2,NA,NA
77,keep on keepin on,mc lyte featuring xscape,1996,2960,alone,-2,NA,NA
79,i want to come over,melissa etheridge,1996,2962,alone,-2,NA,NA
80,who do u love,deborah cox,1996,2963,alone,-2,NA,NA
83,you remind me of something,r kelly,1996,2966,alone,-2,NA,NA
